date,city, pm25, pm10, o3, no2, so2, co
2021/11/9,shanghai, 65, 45, 26, 16, 3, 7
2021/11/10,shanghai, 81, 51, 27, 21, 2, 6
2021/11/11,shanghai, 81, 56, 26, 28, 3, 8
2021/11/12,shanghai, 97, 50, 25, 30, 3, 8
2021/11/13,shanghai, 104, 63, 29, 35, 3, 9
2021/11/14,shanghai, 134, 65, 38, 32, 3, 10
2021/11/15,shanghai, 137, 70, 56, 36, 4, 11
2021/11/16,shanghai, 145, 57, 46, 30, 2, 8
2021/11/17,shanghai, 119, 54, 39, 24, 2, 8
2021/11/18,shanghai, 120, 27, 30, 19, 2, 6
2021/11/19,shanghai, 74, 42, 40, 18, 2, 6
2021/11/20,shanghai, 84, 46, 41, 15, 2, 6
2021/11/21,shanghai, 82, 44, 29, 18, 2, 7
2021/11/22,shanghai, 96, 65, 20, 10, 2, 8
2021/11/23,shanghai, 105, 62, 18, 18, 3, 9
2021/11/24,shanghai, 81, 62, 19, 31, 3, 9
2021/11/25,shanghai, 108, 67, 19, 35, 3, 11
2021/11/26,shanghai, 121, 80, 40, 33, 4, 16
2021/11/27,shanghai, 158, 40, 38, 16, 2, 6
2021/11/28,shanghai, 73, 26, 29, 15, 2, 6
2021/11/29,shanghai, 46, 29, 18, 21, 2, 7
2021/11/30,shanghai, 61, 51, 23, 14, 2, 5
2021/12/1,shanghai, 122, 34, 21, 13, 2, 4
2021/12/2,shanghai, 75, 38, 20, 25, 3, 5
2021/12/3,shanghai, 91, 63, 21, 34, 4, 7
2021/12/4,shanghai, 133, 59, 20, 34, 3, 8
2021/12/5,shanghai, 129, 36, 31, 26, 2, 4
2021/12/6,shanghai, 71, 32, 28, 23, 2, 4
2021/12/7,shanghai, 78, 49, 48, 27, 2, 6
2021/12/8,shanghai, 133, 46, 35, 16, 2, 5
2021/12/9,shanghai, 108, 55, 24, 37, 2, 7
2021/12/10,shanghai, 115, 83, 42, 35, 3, 11
2021/12/11,shanghai, 178, 64, 40, 24, 2, 7
2021/12/12,shanghai, 152, 52, 35, 16, 2, 7
2021/12/13,shanghai, 129, 36, 25, 17, 2, 6
2021/12/14,shanghai, 77, 50, 12, 32, 2, 7
2021/12/15,shanghai, 114, 54, 17, 36, 3, 11
2021/12/16,shanghai, 142, 39, 24, 24, 2, 8
2021/12/17,shanghai, 115, 72, 26, 14, 2, 6
2021/12/18,shanghai, 117, 47, 21, 21, 2, 5
2021/12/19,shanghai, 84, 62, 18, 34, 3, 8
2021/12/20,shanghai, 137, 57, 27, 42, 3, 8
2021/12/21,shanghai, 137, 81, 7, 59, 4, 12
2021/12/22,shanghai, 165, 69, 37, 38, 3, 10
2021/12/23,shanghai, 163, 28, 30, 27, 2, 5
2021/12/24,shanghai, 65, 30, 29, 20, 2, 7
2021/12/25,shanghai, 70, 19, 27, 6, 2, 9
2021/12/26,shanghai, 59, 29, 22, 12, 2, 10
2021/12/27,shanghai, 79, 37, 16, 23, 3, 11
2021/12/28,shanghai, 98, 56, 5, 45, 4, 14
2021/12/29,shanghai, 139, 67, 21, 38, 4, 10
2021/12/30,shanghai, 152, 80, 14, 46, 5, 14
2021/12/31,shanghai, 167, 55, 28, 33, 4, 11
2022/1/1,shanghai, 131, 32, 20, 21, 3, 7
2022/1/2,shanghai, 64, 70, 36, 27, 4, 12
2022/1/3,shanghai, 163, 64, 27, 36, 3, 13
2021/7/2,shanghai, 66, 24, 22, 13, , 4
2021/7/3,shanghai, 72, 32, 36, 13, 1, 5
2021/7/4,shanghai, 86, 36, 29, 14, 1, 7
2021/7/5,shanghai, 100, 38, 77, 12, 1, 4
2021/7/6,shanghai, 79, 25, 46, 9, 1, 3
2021/7/7,shanghai, 49, 30, 69, 9, 1, 4
2021/7/8,shanghai, 72, 30, 41, 17, 1, 5
2021/7/9,shanghai, 73, 25, 59, 13, 1, 4
2021/7/10,shanghai, 64, 21, 65, 13, 1, 5
2021/7/11,shanghai, 56, 48, 96, 16, 1, 6
2021/7/12,shanghai, 105, 45, 93, 12, 2, 5
2021/7/13,shanghai, 96, 45, 79, 11, 2, 4
2021/7/14,shanghai, 86, 32, 74, 9, 2, 3
2021/7/15,shanghai, 66, 24, 50, 8, 1, 3
2021/7/16,shanghai, 49, 20, 33, 8, 1, 3
2021/7/17,shanghai, 37, 25, 32, 8, 1, 3
2021/7/18,shanghai, 44, 26, 42, 7, 1, 2
2021/7/19,shanghai, 64, 20, 30, 6, 1, 4
2021/7/20,shanghai, 56, 27, 20, 5, 1, 3
2021/7/21,shanghai, 60, 23, 28, 4, 1, 4
2021/7/22,shanghai, 43, 27, 28, 3, 1, 4
2021/7/23,shanghai, 49, 27, 24, 3, 1, 4
2021/7/24,shanghai, 45, 21, 17, 1, 1, 4
2021/7/25,shanghai, 40, 9, 30, , 1, 4
2021/7/26,shanghai, 24, 7, 26, 2, 1, 5
2021/7/27,shanghai, 16, 13, 26, 4, 1, 5
2021/7/28,shanghai, 41, 21, 28, 5, 1, 5
2021/7/29,shanghai, 49, 27, 51, 10, 1, 6
2021/7/30,shanghai, 71, 36, 101, 14, 2, 7
2021/7/31,shanghai, 89, 39, 45, 10, 1, 7
2021/8/1,shanghai, 107, 26, 38, 11, 1, 7
2021/8/2,shanghai, 76, 16, 24, 6, 1, 4
2021/8/3,shanghai, 53, 18, 20, 6, 1, 4
2021/8/4,shanghai, 44, 23, 22, 4, 1, 4
2021/8/5,shanghai, 40, 22, 16, 4, 1, 3
2021/8/6,shanghai, 37, 24, 17, 5, 1, 3
2021/8/7,shanghai, 49, 19, 28, 6, 1, 3
2021/8/8,shanghai, 55, 21, 43, 6, 1, 5
2021/8/9,shanghai, 52, 40, 84, 11, 2, 5
2021/8/10,shanghai, 82, 29, 47, 9, 1, 5
2021/8/11,shanghai, 74, 22, 26, 14, 1, 7
2021/8/12,shanghai, 59, 18, 34, 10, 1, 7
2021/8/13,shanghai, 56, 11, 34, 7, 1, 6
2021/8/14,shanghai, 36, 15, 40, 10, 1, 5
2021/8/15,shanghai, 43, 12, 34, 12, 1, 5
2021/8/16,shanghai, 41, 18, 27, 12, 1, 5
2021/8/17,shanghai, 55, 19, 35, 13, 1, 4
2021/8/18,shanghai, 57, 27, 57, 12, 1, 4
2021/8/19,shanghai, 69, 30, 70, 11, 1, 3
2021/8/20,shanghai, 78, 30, 65, 10, 1, 3
2021/8/21,shanghai, 74, 39, 59, 13, 2, 6
2021/8/22,shanghai, 93, 30, 56, 10, 1, 5
2021/8/23,shanghai, 85, 29, 69, 9, 2, 4
2021/8/24,shanghai, 66, 46, 58, 14, 1, 6
2021/8/25,shanghai, 114, 43, 80, 14, 1, 10
2021/8/26,shanghai, 107, 49, 79, 16, 1, 7
2021/8/27,shanghai, 116, 35, 67, 11, 1, 8
2021/8/28,shanghai, 79, 45, 84, 13, 2, 8
2021/8/29,shanghai, 108, 32, 48, 10, 1, 5
2021/8/30,shanghai, 69, 26, 47, 8, 2, 4
2021/8/31,shanghai, 51, 26, 51, 8, 1, 4
2021/9/1,shanghai, 51, 44, 101, 12, 2, 6
2021/9/2,shanghai, 97, 41, 51, 15, 1, 7
2021/9/3,shanghai, 99, 24, 35, 12, 2, 7
2021/9/4,shanghai, 69, 19, 38, 9, 1, 5
2021/9/5,shanghai, 48, 29, 46, 9, 1, 5
2021/9/6,shanghai, 70, 51, 84, 14, 2, 11
2021/9/7,shanghai, 128, 35, 51, 10, 1, 7
2021/9/8,shanghai, 95, 20, 41, 9, 2, 4
2021/9/9,shanghai, 47, 25, 46, 9, 1, 5
2021/9/10,shanghai, 51, 24, 37, 11, 1, 5
2021/9/11,shanghai, 58, 15, 21, 10, 1, 5
2021/9/12,shanghai, 38, 11, 20, 7, 1, 4
2021/9/13,shanghai, 24, 7, 14, 2, 1, 4
2021/9/14,shanghai, 14, 15, 39, 3, 1, 4
2021/9/15,shanghai, 35, 23, 35, 7, 1, 6
2021/9/16,shanghai, 53, 25, 35, 8, 1, 6
2021/9/17,shanghai, 52, 32, 51, 12, 1, 5
2021/9/18,shanghai, 66, 31, 46, 13, 1, 5
2021/9/19,shanghai, 63, 41, 72, 8, 2, 5
2021/9/20,shanghai, 86, 37, 64, 10, 1, 6
2021/9/21,shanghai, 86, 36, 79, 10, 2, 7
2021/9/22,shanghai, 91, 49, 82, 16, 2, 6
2021/9/23,shanghai, 103, 50, 70, 18, 2, 5
2021/9/24,shanghai, 92, 35, 62, 10, 2, 4
2021/9/25,shanghai, 80, 24, 48, 8, 2, 4
2021/9/26,shanghai, 45, 29, 49, 8, 2, 4
2021/9/27,shanghai, 55, 45, 65, 10, 2, 4
2021/9/28,shanghai, 87, 43, 89, 12, 2, 5
2021/9/29,shanghai, 92, 34, 85, 14, 2, 5
2021/9/30,shanghai, 80, 15, 44, 11, 2, 4
2021/10/1,shanghai, 42, 26, 79, 15, 2, 4
2021/4/2,shanghai, 96, 52, 19, 25, 1, 13
2021/4/3,shanghai, 134, 48, 28, 20, 1, 10
2021/4/4,shanghai, 129, 36, 43, 9, 1, 5
2021/4/5,shanghai, 69, 33, 44, 12, 2, 4
2021/4/6,shanghai, 66, 32, 38, 16, 1, 4
2021/4/7,shanghai, 65, 31, 41, 20, 1, 4
2021/4/8,shanghai, 80, 39, 60, 16, 2, 5
2021/4/9,shanghai, 100, 37, 43, 15, 1, 5
2021/4/10,shanghai, 78, 40, 46, 15, 1, 4
2021/4/11,shanghai, 77, 24, 36, 18, 1, 4
2021/4/12,shanghai, 59, 27, 27, 21, 1, 7
2021/4/13,shanghai, 82, 51, 44, 19, 1, 8
2021/4/14,shanghai, 129, 28, 37, 14, 1, 4
2021/4/15,shanghai, 55, 35, 34, 17, 1, 4
2021/4/16,shanghai, 52, 55, 68, 25, 2, 7
2021/4/17,shanghai, 133, 99, 39, 23, 2, 8
2021/4/18,shanghai, 139, 52, 43, 16, 1, 4
2021/4/19,shanghai, 60, 45, 64, 17, 2, 4
2021/4/20,shanghai, 66, 39, 53, 15, 1, 4
2021/4/21,shanghai, 60, 45, 48, 12, 1, 4
2021/4/22,shanghai, 69, 46, 40, 15, 1, 5
2021/4/23,shanghai, 72, 59, 33, 23, 1, 10
2021/4/24,shanghai, 146, 36, 19, 20, 1, 6
2021/4/25,shanghai, 94, 43, 31, 18, 1, 4
2021/4/26,shanghai, 84, 34, 48, 14, 1, 3
2021/4/27,shanghai, 68, 40, 29, 25, 2, 5
2021/4/28,shanghai, 96, 55, 61, 21, 2, 7
2021/4/29,shanghai, 139, 72, 69, 24, 2, 6
2021/4/30,shanghai, 132, 71, 73, 22, 2, 5
2021/5/1,shanghai, 105, 46, 51, 13, 1, 6
2021/5/2,shanghai, 82, 36, 44, 11, 1, 4
2021/5/3,shanghai, 69, 45, 63, 9, 1, 4
2021/5/4,shanghai, 70, 25, 39, 10, 1, 6
2021/5/5,shanghai, 71, 61, 88, 15, 2, 9
2021/5/6,shanghai, 139, 59, 69, 15, 2, 5
2021/5/7,shanghai, 74, 144, 71, 19, 2, 6
2021/5/8,shanghai, 145, 132, 76, 20, 2, 7
2021/5/9,shanghai, 150, 65, 93, 26, 2, 8
2021/5/10,shanghai, 135, 39, 80, 17, 2, 6
2021/5/11,shanghai, 68, 42, 30, 26, 1, 9
2021/5/12,shanghai, 120, 22, 35, 14, , 6
2021/5/13,shanghai, 73, 23, 33, 12, 1, 6
2021/5/14,shanghai, 73, 32, 38, 16, 1, 7
2021/5/15,shanghai, 92, 40, 62, 18, 2, 7
2021/5/16,shanghai, 95, 23, 42, 15, 1, 7
2021/5/17,shanghai, 67, 36, 61, 14, 1, 9
2021/5/18,shanghai, 103, 31, 40, 21, 1, 7
2021/5/19,shanghai, 85, 17, 46, 12, , 6
2021/5/20,shanghai, 51, 30, 35, 17, 1, 8
2021/5/21,shanghai, 90, 33, 58, 18, 1, 7
2021/5/22,shanghai, 92, 25, 60, 12, , 5
2021/5/23,shanghai, 66, 15, 42, 12, , 4
2021/5/24,shanghai, 52, 33, 88, 15, 1, 6
2021/5/25,shanghai, 80, 71, 105, 19, 2, 7
2021/5/26,shanghai, 146, 31, 46, 22, 1, 6
2021/5/27,shanghai, 88, 42, 64, 18, 1, 8
2021/5/28,shanghai, 106, 47, 49, 18, 1, 7
2021/5/29,shanghai, 91, 52, 85, 16, 2, 5
2021/5/30,shanghai, 83, 49, 88, 17, 1, 6
2021/5/31,shanghai, 103, 35, 62, 13, 1, 4
2021/6/1,shanghai, 65, 30, 42, 9, 1, 4
2021/6/2,shanghai, 60, 22, 38, 9, 1, 5
2021/6/3,shanghai, 49, 47, 44, 17, 1, 7
2021/6/4,shanghai, 120, 38, 71, 13, 1, 6
2021/6/5,shanghai, 110, 42, 91, 16, 2, 5
2021/6/6,shanghai, 91, 45, 111, 18, 2, 5
2021/6/7,shanghai, 86, 29, 50, 15, 2, 4
2021/6/8,shanghai, 50, 18, 43, 11, 1, 4
2021/6/9,shanghai, 46, 22, 23, 12, , 4
2021/6/10,shanghai, 62, 17, 24, 13, , 5
2021/6/11,shanghai, 53, 28, 51, 16, , 6
2021/6/12,shanghai, 91, 25, 37, 12, 1, 4
2021/6/13,shanghai, 72, 33, 30, 17, 1, 6
2021/6/14,shanghai, 104, 43, 24, 15, , 6
2021/6/15,shanghai, 120, 39, 36, 14, 1, 6
2021/6/16,shanghai, 103, 24, 25, 10, , 6
2021/6/17,shanghai, 61, 22, 23, 13, 1, 4
2021/6/18,shanghai, 67, 42, 30, 17, , 6
2021/6/19,shanghai, 118, 17, 34, 17, 1, 4
2021/6/20,shanghai, 56, 29, 49, 18, 1, 5
2021/6/21,shanghai, 80, 42, 70, 13, 1, 4
2021/6/22,shanghai, 103, 38, 51, 14, 1, 4
2021/6/23,shanghai, 85, 42, 63, 21, 1, 4
2021/6/24,shanghai, 82, 44, 68, 16, 2, 4
2021/6/25,shanghai, 85, 32, 47, 8, 1, 4
2021/6/26,shanghai, 70, 15, 29, 9, 1, 4
2021/6/27,shanghai, 47, 18, 27, 12, 1, 4
2021/6/28,shanghai, 61, 15, 32, 8, 1, 3
2021/6/29,shanghai, 51, 20, 38, 9, , 3
2021/6/30,shanghai, 54, 21, 34, 9, , 3
2021/7/1,shanghai, 58, 23, 38, 8, , 3
2021/1/5,shanghai, 76, 43, 28, 13, 1, 6
2021/1/6,shanghai, 98, 41, 23, 15, 2, 7
2021/1/7,shanghai, 101, 60, 20, 9, 2, 7
2021/1/8,shanghai, 81, 46, 19, 13, 3, 9
2021/1/9,shanghai, 80, 57, 20, 24, 4, 10
2021/1/10,shanghai, 111, 63, 17, 34, 6, 13
2021/1/11,shanghai, 149, 61, 18, 31, 5, 10
2021/1/12,shanghai, 142, 96, 24, 32, 3, 8
2021/1/13,shanghai, 117, 79, 18, 43, 4, 8
2021/1/14,shanghai, 133, 72, 38, 50, 3, 10
2021/1/15,shanghai, 143, 65, 28, 32, 3, 9
2021/1/16,shanghai, 127, 64, 27, 8, 1, 5
2021/1/17,shanghai, 91, 62, 25, 17, 4, 7
2021/1/18,shanghai, 112, 78, 21, 36, 4, 9
2021/1/19,shanghai, 155, 59, 32, 29, 3, 7
2021/1/20,shanghai, 116, 32, 26, 21, 1, 6
2021/1/21,shanghai, 59, 43, 14, 33, 4, 8
2021/1/22,shanghai, 97, 34, 25, 21, 1, 8
2021/1/23,shanghai, 111, 47, 32, 18, 1, 8
2021/1/24,shanghai, 128, 58, 22, 24, 2, 8
2021/1/25,shanghai, 148, 27, 26, 23, 1, 5
2021/1/26,shanghai, 69, 28, 24, 26, 1, 12
2021/1/27,shanghai, 90, 48, 37, 14, 2, 9
2021/1/28,shanghai, 132, 70, 28, 18, 2, 9
2021/1/29,shanghai, 146, 59, 24, 12, 2, 6
2021/1/30,shanghai, 58, 54, 38, 18, 6, 6
2021/1/31,shanghai, 82, 31, 23, 25, 4, 7
2021/2/1,shanghai, 77, 50, 9, 35, 2, 12
2021/2/2,shanghai, 145, 63, 28, 15, 2, 8
2021/2/3,shanghai, 105, 60, 24, 18, 6, 7
2021/2/4,shanghai, 82, 60, 38, 20, 3, 8
2021/2/5,shanghai, 134, 39, 30, 23, 2, 7
2021/2/6,shanghai, 100, 55, 38, 21, 8, 9
2021/2/7,shanghai, 148, 65, 43, 34, 4, 10
2021/2/8,shanghai, 161, 31, 34, 8, 2, 3
2021/2/9,shanghai, 69, 18, 30, 10, 2, 2
2021/2/10,shanghai, 51, 22, 25, 15, 2, 2
2021/2/11,shanghai, 62, 17, 28, 15, 2, 3
2021/2/12,shanghai, 61, 25, 41, 11, 2, 3
2021/2/13,shanghai, 70, 32, 41, 14, 2, 4
2021/2/14,shanghai, 85, 38, 36, 14, 2, 5
2021/2/15,shanghai, 107, 44, 32, 7, 2, 6
2021/2/16,shanghai, 115, 34, 36, 10, 3, 4
2021/2/17,shanghai, 86, 34, 34, 7, 2, 4
2021/2/18,shanghai, 72, 29, 34, 11, 3, 5
2021/2/19,shanghai, 73, 39, 44, 22, 6, 7
2021/2/20,shanghai, 111, 40, 44, 20, 3, 6
2021/2/21,shanghai, 98, 37, 49, 21, 5, 5
2021/2/22,shanghai, 91, 55, 21, 25, 4, 8
2021/2/23,shanghai, 122, 35, 36, 8, 2, 4
2021/2/24,shanghai, 59, 32, 34, 10, 2, 4
2021/2/25,shanghai, 51, 41, 32, 17, 2, 6
2021/2/26,shanghai, 85, 22, 33, 11, 2, 6
2021/2/27,shanghai, 64, 27, 29, 10, 2, 5
2021/2/28,shanghai, 61, 23, 25, 17, 2, 6
2021/3/1,shanghai, 65, 31, 22, 21, 2, 7
2021/3/2,shanghai, 92, 42, 30, 12, 2, 6
2021/3/3,shanghai, 85, 43, 32, 14, 2, 5
2021/3/4,shanghai, 62, 38, 25, 23, 2, 8
2021/3/5,shanghai, 105, 34, 24, 22, 2, 7
2021/3/6,shanghai, 105, 35, 31, 13, 2, 5
2021/3/7,shanghai, 85, 25, 30, 13, 2, 5
2021/3/8,shanghai, 68, 37, 33, 16, 2, 5
2021/3/9,shanghai, 89, 32, 25, 22, 2, 5
2021/3/10,shanghai, 84, 39, 43, 21, 2, 5
2021/3/11,shanghai, 111, 40, 24, 24, 2, 7
2021/3/12,shanghai, 122, 46, 33, 19, 2, 8
2021/3/13,shanghai, 134, 52, 14, 29, 3, 8
2021/3/14,shanghai, 151, 47, 47, 19, 2, 6
2021/3/15,shanghai, 142, 52, 40, 27, 4, 7
2021/3/16,shanghai, 118, 60, 39, 21, 2, 7
2021/3/17,shanghai, 111, 68, 31, 20, 2, 5
2021/3/18,shanghai, 76, 61, 28, 22, 2, 5
2021/3/19,shanghai, 74, 40, 24, 27, 2, 6
2021/3/20,shanghai, 79, 31, 35, 20, 2, 7
2021/3/21,shanghai, 97, 72, 34, 15, 3, 8
2021/3/22,shanghai, 135, 56, 37, 22, 2, 6
2021/3/23,shanghai, 93, 59, 56, 26, 3, 7
2021/3/24,shanghai, 138, 36, 32, 26, 3, 6
2021/3/25,shanghai, 76, 58, 64, 31, 2, 8
2021/3/26,shanghai, 111, 43, 39, 19, 1, 5
2021/3/27,shanghai, 90, 32, 25, 18, 1, 7
2021/3/28,shanghai, 87, 79, 54, 22, 2, 9
2021/3/29,shanghai, 152, 64, 66, 21, 2, 8
2021/3/30,shanghai, 141, 254, 42, 14, 1, 6
2021/3/31,shanghai, 149, 110, 30, 18, 1, 6
2021/4/1,shanghai, 124, 35, 27, 19, , 7
2020/10/2,shanghai, 87, 32, 65, 9, 2, 5
2020/10/3,shanghai, 79, 23, 33, 13, 2, 4
2020/10/4,shanghai, 57, 18, 38, 8, 2, 5
2020/10/5,shanghai, 43, 31, 35, 10, 2, 4
2020/10/6,shanghai, 56, 26, 35, 10, 2, 5
2020/10/7,shanghai, 52, 23, 38, 8, 2, 3
2020/10/8,shanghai, 44, 27, 45, 10, 2, 4
2020/10/9,shanghai, 51, 28, 43, 13, 2, 4
2020/10/10,shanghai, 52, 29, 45, 14, 2, 4
2020/10/11,shanghai, 64, 32, 46, 15, 3, 4
2020/10/12,shanghai, 72, 31, 44, 13, 2, 4
2020/10/13,shanghai, 64, 39, 41, 14, 2, 4
2020/10/14,shanghai, 85, 34, 46, 13, 2, 4
2020/10/15,shanghai, 48, 32, 37, 11, 2, 4
2020/10/16,shanghai, 52, 19, 28, 18, 2, 5
2020/10/17,shanghai, 56, 35, 42, 18, 3, 6
2020/10/18,shanghai, 87, 29, 44, 15, 2, 5
2020/10/19,shanghai, 73, 24, 41, 14, 2, 4
2020/10/20,shanghai, 56, 33, 54, 19, 2, 5
2020/10/21,shanghai, 70, 43, 27, 39, 2, 7
2020/10/22,shanghai, 109, 72, 48, 28, 5, 10
2020/10/23,shanghai, 146, 85, 40, 18, 3, 4
2020/10/24,shanghai, 80, 37, 37, 17, 4, 5
2020/10/25,shanghai, 66, 32, 41, 20, 2, 4
2020/10/26,shanghai, 58, 30, 36, 20, 3, 4
2020/10/27,shanghai, 62, 26, 38, 17, 2, 5
2020/10/28,shanghai, 71, 36, 39, 17, 1, 5
2020/10/29,shanghai, 75, 37, 34, 13, 2, 5
2020/10/30,shanghai, 64, 31, 38, 14, 2, 4
2020/10/31,shanghai, 56, 36, 38, 23, 2, 6
2020/11/1,shanghai, 61, 51, 36, 28, 2, 7
2020/11/2,shanghai, 103, 70, 52, 17, 1, 8
2020/11/3,shanghai, 146, 58, 34, 14, 2, 6
2020/11/4,shanghai, 81, 31, 31, 12, 2, 4
2020/11/5,shanghai, 47, 29, 32, 16, 1, 4
2020/11/6,shanghai, 48, 43, 40, 29, 3, 7
2020/11/7,shanghai, 95, 76, 61, 48, 5, 14
2020/11/8,shanghai, 167, 86, 44, 19, 4, 6
2020/11/9,shanghai, 132, 60, 37, 14, 2, 4
2020/11/10,shanghai, 63, 39, 39, 20, 3, 5
2020/11/11,shanghai, 69, 31, 38, 25, 2, 5
2020/11/12,shanghai, 59, 24, 39, 20, 2, 5
2020/11/13,shanghai, 56, 26, 40, 20, 2, 4
2020/11/14,shanghai, 62, 38, 48, 18, 2, 5
2020/11/15,shanghai, 79, 43, 39, 28, 2, 6
2020/11/16,shanghai, 94, 34, 32, 20, 2, 5
2020/11/17,shanghai, 72, 26, 26, 14, 2, 5
2020/11/18,shanghai, 54, 34, 30, 12, 3, 4
2020/11/19,shanghai, 50, 42, 26, 22, 3, 11
2020/11/20,shanghai, 102, 39, 27, 13, 2, 7
2020/11/21,shanghai, 102, 32, 24, 14, 1, 4
2020/11/22,shanghai, 49, 16, 23, 13, 1, 5
2020/11/23,shanghai, 51, 30, 22, 12, 2, 5
2020/11/24,shanghai, 73, 17, 20, 16, 1, 4
2020/11/25,shanghai, 61, 15, 18, 20, 1, 5
2020/11/26,shanghai, 53, 14, 14, 23, 1, 8
2020/11/27,shanghai, 54, 26, 23, 14, 2, 6
2020/11/28,shanghai, 77, 34, 25, 11, 2, 5
2020/11/29,shanghai, 78, 33, 28, 14, 3, 5
2020/11/30,shanghai, 87, 53, 33, 15, 3, 7
2020/12/1,shanghai, 144, 33, 28, 14, 2, 5
2020/12/2,shanghai, 82, 25, 21, 17, 2, 5
2020/12/3,shanghai, 57, 51, 26, 16, 2, 8
2020/12/4,shanghai, 133, 37, 24, 19, 2, 7
2020/12/5,shanghai, 92, 34, 23, 25, 2, 6
2020/12/6,shanghai, 85, 31, 25, 30, 1, 5
2020/12/7,shanghai, 83, 38, 26, 23, 1, 5
2020/12/8,shanghai, 107, 54, 30, 17, 2, 7
2020/12/9,shanghai, 132, 27, 24, 25, 1, 5
2020/12/10,shanghai, 69, 57, 9, 36, 2, 9
2020/12/11,shanghai, 136, 72, 4, 32, 1, 11
2020/12/12,shanghai, 169, 107, 31, 38, 4, 14
2020/12/13,shanghai, 210, 98, 39, 37, 3, 12
2020/12/14,shanghai, 192, 21, 21, 11, , 7
2020/12/15,shanghai, 60, 28, 23, 14, 1, 7
2020/12/16,shanghai, 75, 50, 22, 18, 4, 10
2020/12/17,shanghai, 126, 41, 26, 20, 2, 9
2020/12/18,shanghai, 111, 45, 22, 20, 2, 9
2020/12/19,shanghai, 126, 42, 28, 17, 2, 9
2020/12/20,shanghai, 107, 25, 26, 18, 2, 6
2020/12/21,shanghai, 65, 41, 25, 34, 4, 8
2020/12/22,shanghai, 115, 56, 21, 48, 4, 7
2020/12/23,shanghai, 154, 48, 18, 42, 2, 6
2020/12/24,shanghai, 129, 81, 35, 37, 4, 11
2020/12/25,shanghai, 159, 63, 30, 26, 2, 5
2020/12/26,shanghai, 99, 36, 19, 28, 1, 4
2020/12/27,shanghai, 61, 54, 14, 39, 4, 11
2020/12/28,shanghai, 131, 71, 30, 35, 3, 11
2020/12/29,shanghai, 157, 22, 20, 30, 1, 6
2020/12/30,shanghai, 62, 41, 22, 9, 3, 6
2020/12/31,shanghai, 66, 55, 19, 18, 3, 9
2021/1/1,shanghai, 100, 47, 19, 27, 4, 10
2021/1/2,shanghai, 113, 52, 23, 31, 4, 10
2021/1/3,shanghai, 138, 50, 24, 26, 1, 7
2021/1/4,shanghai, 116, 39, 21, 24, 1, 5
2020/7/2,shanghai, 68, 22, 39, 8, 1, 5
2020/7/3,shanghai, 61, 18, 39, 8, 2, 7
2020/7/4,shanghai, 57, 18, 36, 9, 1, 5
2020/7/5,shanghai, 57, 26, 32, 14, 1, 6
2020/7/6,shanghai, 80, 26, 21, 15, 1, 7
2020/7/7,shanghai, 76, 32, 66, 13, 1, 7
2020/7/8,shanghai, 82, 27, 32, 18, 1, 6
2020/7/9,shanghai, 75, 20, 23, 17, 1, 5
2020/7/10,shanghai, 66, 25, 28, 12, 1, 6
2020/7/11,shanghai, 73, 32, 23, 16, 1, 6
2020/7/12,shanghai, 87, 50, 83, 12, 2, 5
2020/7/13,shanghai, 115, 37, 26, 19, 2, 7
2020/7/14,shanghai, 88, 40, 34, 15, 1, 8
2020/7/15,shanghai, 104, 18, 37, 13, 1, 6
2020/7/16,shanghai, 60, 20, 35, 10, 1, 6
2020/7/17,shanghai, 58, 21, 23, 15, 1, 6
2020/7/18,shanghai, 66, 46, 64, 18, 1, 7
2020/7/19,shanghai, 111, 47, 57, 14, 1, 5
2020/7/20,shanghai, 95, 28, 25, 20, 1, 8
2020/7/21,shanghai, 89, 55, 80, 18, 1, 7
2020/7/22,shanghai, 139, 59, 97, 20, 2, 6
2020/7/23,shanghai, 126, 38, 72, 14, 2, 4
2020/7/24,shanghai, 79, 38, 50, 15, 1, 6
2020/7/25,shanghai, 93, 62, 115, 16, 2, 6
2020/7/26,shanghai, 143, 43, 96, 15, 1, 5
2020/7/27,shanghai, 122, 42, 50, 13, 1, 5
2020/7/28,shanghai, 99, 48, 54, 17, 1, 5
2020/7/29,shanghai, 107, 26, 50, 10, 1, 3
2020/7/30,shanghai, 60, 20, 33, 6, 1, 2
2020/7/31,shanghai, 44, 26, 22, 7, 1, 2
2020/8/1,shanghai, 52, 28, 47, 7, 2, 2
2020/8/2,shanghai, 57, 30, 47, 8, 2, 1
2020/8/3,shanghai, 61, 24, 24, 5, 1, 1
2020/8/4,shanghai, 47, 23, 22, 4, 1, 2
2020/8/5,shanghai, 42, 18, 25, 7, 1, 4
2020/8/6,shanghai, 39, 32, 57, 10, 1, 4
2020/8/7,shanghai, 71, 48, 79, 14, 2, 5
2020/8/8,shanghai, 95, 36, 60, 10, 2, 3
2020/8/9,shanghai, 76, 41, 77, 9, 2, 4
2020/8/10,shanghai, 89, 37, 57, 12, 2, 4
2020/8/11,shanghai, 83, 31, 56, 10, 2, 4
2020/8/12,shanghai, 68, 33, 59, 12, 2, 4
2020/8/13,shanghai, 67, 34, 78, 11, 2, 6
2020/8/14,shanghai, 76, 41, 87, 13, 2, 6
2020/8/15,shanghai, 88, 24, 55, 10, 2, 5
2020/8/16,shanghai, 60, 31, 77, 8, 2, 5
